Asiakas: Stenvalvet 221 Helsingborg AB (800586),Unname,Unnamed
10.11.2020 6.00,0.007,0
10.11.2020 7.00,0.007,0
10.11.2020 8.00,0.007,0
10.11.2020 9.00,0.007,0
10.11.2020 10.00,0.007,0
10.11.2020 11.00,0.007,0
10.11.2020 12.00,0.007,0
10.11.2020 13.00,0.007,0
10.11.2020 14.00,0.007,0
10.11.2020 15.00,0.007,0
10.11.2020 16.00,0.007,0
10.11.2020 17.00,0.007,0
10.11.2020 18.00,0.007,0
10.11.2020 19.00,0.007,0
10.11.2020 20.00,0.007,0
10.11.2020 21.00,0.007,0
10.11.2020 22.00,0.007,0
10.11.2020 23.00,0.007,0
11.11.2020 0.00,0.007,0
11.11.2020 1.00,0.007,0
11.11.2020 2.00,0.007,0
11.11.2020 3.00,0.007,0
11.11.2020 4.00,0.007,0
11.11.2020 5.00,0.007,0
11.11.2020 6.00,0.007,0
11.11.2020 7.00,0.007,0
11.11.2020 8.00,0.007,0
11.11.2020 9.00,0.007,0
11.11.2020 10.00,0.007,0
11.11.2020 11.00,0.007,0
11.11.2020 12.00,0.007,0
11.11.2020 13.00,0.007,0
11.11.2020 14.00,0.007,0
11.11.2020 15.00,0.007,0
11.11.2020 16.00,0.007,0
11.11.2020 17.00,0.007,0
11.11.2020 18.00,0.007,0
11.11.2020 19.00,0.007,0
11.11.2020 20.00,0.007,0
11.11.2020 21.00,0.007,0
11.11.2020 22.00,0.007,0
11.11.2020 23.00,0.007,0
12.11.2020 0.00,0.007,0
12.11.2020 1.00,0.007,0
12.11.2020 2.00,0.007,0
12.11.2020 3.00,0.007,0
12.11.2020 4.00,0.007,0
12.11.2020 5.00,0.007,0
12.11.2020 6.00,0.007,0
12.11.2020 7.00,0.007,0
12.11.2020 8.00,0.007,0
12.11.2020 9.00,0.007,0
12.11.2020 10.00,0.007,0
12.11.2020 11.00,0.007,0
12.11.2020 12.00,0.007,0
12.11.2020 13.00,0.007,0
12.11.2020 14.00,0.007,0
12.11.2020 15.00,0.007,0
12.11.2020 16.00,0.007,0
12.11.2020 17.00,0.007,0
12.11.2020 18.00,0.007,0
12.11.2020 19.00,0.007,0
12.11.2020 20.00,0.007,0
12.11.2020 21.00,0.007,0
12.11.2020 22.00,0.007,0
12.11.2020 23.00,0.007,0
13.11.2020 0.00,0.007,0
13.11.2020 1.00,0.007,0
13.11.2020 2.00,0.007,0
13.11.2020 3.00,0.007,0
13.11.2020 4.00,0.007,0
13.11.2020 5.00,0.007,0
13.11.2020 6.00,0.007,0
13.11.2020 7.00,0.007,0
13.11.2020 8.00,0.007,0
13.11.2020 9.00,0.007,0
13.11.2020 10.00,0.007,0
13.11.2020 11.00,0.007,0
13.11.2020 12.00,0.007,0
13.11.2020 13.00,0.007,0
13.11.2020 14.00,0.007,0
13.11.2020 15.00,0.007,0
13.11.2020 16.00,0.007,0
13.11.2020 17.00,0.007,0
13.11.2020 18.00,0.007,0
13.11.2020 19.00,0.007,0
13.11.2020 20.00,0.007,0
13.11.2020 21.00,0.007,0
13.11.2020 22.00,0.007,0
13.11.2020 23.00,0.007,0
14.11.2020 0.00,0.007,0
14.11.2020 1.00,0.007,0
14.11.2020 2.00,0.007,0
14.11.2020 3.00,0.007,0
14.11.2020 4.00,0.007,0
14.11.2020 5.00,0.007,0
14.11.2020 6.00,0.007,0
14.11.2020 7.00,0.007,0
14.11.2020 8.00,0.007,0
14.11.2020 9.00,0.007,0
14.11.2020 10.00,0.007,0
14.11.2020 11.00,0.007,0
14.11.2020 12.00,0.007,0
14.11.2020 13.00,0.007,0
14.11.2020 14.00,0.007,0
14.11.2020 15.00,0.007,0
14.11.2020 16.00,0.007,0
14.11.2020 17.00,0.007,0
14.11.2020 18.00,0.007,0
14.11.2020 19.00,0.007,0
14.11.2020 20.00,0.007,0
14.11.2020 21.00,0.007,0
14.11.2020 22.00,0.007,0
14.11.2020 23.00,0.007,0
15.11.2020 0.00,0.007,0
15.11.2020 1.00,0.007,0
15.11.2020 2.00,0.007,0
15.11.2020 3.00,0.007,0
15.11.2020 4.00,0.007,0
15.11.2020 5.00,0.007,0
15.11.2020 6.00,0.007,0
15.11.2020 7.00,0.007,0
15.11.2020 8.00,0.007,0
15.11.2020 9.00,0.007,0
15.11.2020 10.00,0.007,0
15.11.2020 11.00,0.007,0
15.11.2020 12.00,0.007,0
15.11.2020 13.00,0.007,0
15.11.2020 14.00,0.007,0
15.11.2020 15.00,0.007,0
15.11.2020 16.00,0.007,0
15.11.2020 17.00,0.007,0
15.11.2020 18.00,0.007,0
15.11.2020 19.00,0.007,0
15.11.2020 20.00,0.007,0
15.11.2020 21.00,0.007,0
15.11.2020 22.00,0.007,0
15.11.2020 23.00,0.007,0
16.11.2020 0.00,0.007,0
16.11.2020 1.00,0.007,0
16.11.2020 2.00,0.007,0
16.11.2020 3.00,0.007,0
16.11.2020 4.00,0.007,0
16.11.2020 5.00,0.007,0
16.11.2020 6.00,0.007,0
16.11.2020 7.00,0.007,0
16.11.2020 8.00,0.007,0
16.11.2020 9.00,0.007,0
16.11.2020 10.00,0.007,0
16.11.2020 11.00,0.007,0
16.11.2020 12.00,0.007,0
16.11.2020 13.00,0.007,0
16.11.2020 14.00,0.007,0
16.11.2020 15.00,0.007,0
16.11.2020 16.00,0.007,0
16.11.2020 17.00,0.007,0
16.11.2020 18.00,0.007,0
16.11.2020 19.00,0.007,0
16.11.2020 20.00,0.007,0
16.11.2020 21.00,0.007,0
16.11.2020 22.00,0.007,0
16.11.2020 23.00,0.007,0
17.11.2020 0.00,0.007,0
17.11.2020 1.00,0.007,0
17.11.2020 2.00,0.007,0
17.11.2020 3.00,0.007,0
17.11.2020 4.00,0.007,0
17.11.2020 5.00,0.007,0
17.11.2020 6.00,0.007,0
17.11.2020 7.00,0.007,0
17.11.2020 8.00,0.007,0
17.11.2020 9.00,0.007,0
17.11.2020 10.00,0.007,0
17.11.2020 11.00,0.007,0
17.11.2020 12.00,0.007,0
17.11.2020 13.00,0.007,0
17.11.2020 14.00,0.007,0
17.11.2020 15.00,0.007,0
17.11.2020 16.00,0.007,0
17.11.2020 17.00,0.007,0
17.11.2020 18.00,0.007,0
17.11.2020 19.00,0.007,0
17.11.2020 20.00,0.007,0
17.11.2020 21.00,0.007,0
17.11.2020 22.00,0.007,0
17.11.2020 23.00,0.007,0
18.11.2020 0.00,0.007,0
18.11.2020 1.00,0.007,0
18.11.2020 2.00,0.007,0
18.11.2020 3.00,0.007,0
18.11.2020 4.00,0.007,0
18.11.2020 5.00,0.007,0
18.11.2020 6.00,0.007,0
18.11.2020 7.00,0.007,0
18.11.2020 8.00,0.007,0
18.11.2020 9.00,0.007,0
18.11.2020 10.00,0.007,0
18.11.2020 11.00,0.007,0
18.11.2020 12.00,0.007,0
18.11.2020 13.00,0.007,0
18.11.2020 14.00,0.007,0
18.11.2020 15.00,0.007,0
18.11.2020 16.00,0.007,0
18.11.2020 17.00,0.007,0
18.11.2020 18.00,0.007,0
18.11.2020 19.00,0.007,0
18.11.2020 20.00,0.007,0
18.11.2020 21.00,0.007,0
18.11.2020 22.00,0.007,0
18.11.2020 23.00,0.007,0
19.11.2020 0.00,0.007,0
19.11.2020 1.00,0.007,0
19.11.2020 2.00,0.007,0
19.11.2020 3.00,0.007,0
19.11.2020 4.00,0.007,0
19.11.2020 5.00,0.007,0
19.11.2020 6.00,0.007,0
19.11.2020 7.00,0.007,0
19.11.2020 8.00,0.007,0
19.11.2020 9.00,0.007,0
19.11.2020 10.00,0.007,0
19.11.2020 11.00,0.007,0
19.11.2020 12.00,0.007,0
19.11.2020 13.00,0.007,0
19.11.2020 14.00,0.007,0
19.11.2020 15.00,0.007,0
19.11.2020 16.00,0.007,0
19.11.2020 17.00,0.007,0
19.11.2020 18.00,0.007,0
19.11.2020 19.00,0.007,0
19.11.2020 20.00,0.007,0
19.11.2020 21.00,0.007,0
19.11.2020 22.00,0.007,0
19.11.2020 23.00,0.007,0
20.11.2020 0.00,0.007,0
20.11.2020 1.00,0.011,0
20.11.2020 2.00,0.011,0
20.11.2020 3.00,0.011,0
20.11.2020 4.00,0.011,0
20.11.2020 5.00,0.011,0
20.11.2020 6.00,0.011,0
20.11.2020 7.00,0.011,0
20.11.2020 8.00,0.011,0
20.11.2020 9.00,0.011,0
20.11.2020 10.00,0.011,0
20.11.2020 11.00,0.011,0
20.11.2020 12.00,0.011,0
20.11.2020 13.00,0.011,0
20.11.2020 14.00,0.011,0
20.11.2020 15.00,0.011,0
20.11.2020 16.00,0.011,0
20.11.2020 17.00,0.011,0
20.11.2020 18.00,0.011,0
20.11.2020 19.00,0.011,0
20.11.2020 20.00,0.011,0
20.11.2020 21.00,0.011,0
20.11.2020 22.00,0.011,0
20.11.2020 23.00,0.011,0
21.11.2020 0.00,0.011,0
21.11.2020 1.00,0.008,0
21.11.2020 2.00,0.008,0
21.11.2020 3.00,0.008,0
21.11.2020 4.00,0.008,0
21.11.2020 5.00,0.008,0
21.11.2020 6.00,0.008,0
21.11.2020 7.00,0.008,0
21.11.2020 8.00,0.008,0
21.11.2020 9.00,0.008,0
21.11.2020 10.00,0.008,0
21.11.2020 11.00,0.008,0
21.11.2020 12.00,0.008,0
21.11.2020 13.00,0.008,0
21.11.2020 14.00,0.008,0
21.11.2020 15.00,0.008,0
21.11.2020 16.00,0.008,0
21.11.2020 17.00,0.008,0
21.11.2020 18.00,0.008,0
21.11.2020 19.00,0.008,0
21.11.2020 20.00,0.008,0
21.11.2020 21.00,0.008,0
21.11.2020 22.00,0.008,0
21.11.2020 23.00,0.008,0
22.11.2020 0.00,0.008,0
22.11.2020 1.00,0.007,0
22.11.2020 2.00,0.007,0
22.11.2020 3.00,0.007,0
22.11.2020 4.00,0.007,0
22.11.2020 5.00,0.007,0
22.11.2020 6.00,0.007,0
22.11.2020 7.00,0.007,0
22.11.2020 8.00,0.007,0
22.11.2020 9.00,0.007,0
22.11.2020 10.00,0.007,0
22.11.2020 11.00,0.007,0
22.11.2020 12.00,0.007,0
22.11.2020 13.00,0.007,0
22.11.2020 14.00,0.007,0
22.11.2020 15.00,0.007,0
22.11.2020 16.00,0.007,0
22.11.2020 17.00,0.007,0
22.11.2020 18.00,0.007,0
22.11.2020 19.00,0.007,0
22.11.2020 20.00,0.007,0
22.11.2020 21.00,0.007,0
22.11.2020 22.00,0.007,0
22.11.2020 23.00,0.007,0
23.11.2020 0.00,0.007,0
23.11.2020 1.00,0.009,0
23.11.2020 2.00,0.009,0
23.11.2020 3.00,0.009,0
23.11.2020 4.00,0.009,0
23.11.2020 5.00,0.009,0
23.11.2020 6.00,0.009,0
23.11.2020 7.00,0.009,0
23.11.2020 8.00,0.009,0
23.11.2020 9.00,0.009,0
23.11.2020 10.00,0.009,0
23.11.2020 11.00,0.009,0
23.11.2020 12.00,0.009,0
23.11.2020 13.00,0.009,0
23.11.2020 14.00,0.009,0
23.11.2020 15.00,0.009,0
23.11.2020 16.00,0.009,0
23.11.2020 17.00,0.009,0
23.11.2020 18.00,0.009,0
23.11.2020 19.00,0.009,0
23.11.2020 20.00,0.009,0
23.11.2020 21.00,0.009,0
23.11.2020 22.00,0.009,0
23.11.2020 23.00,0.009,0
24.11.2020 0.00,0.009,0
24.11.2020 1.00,0.009,0
24.11.2020 2.00,0.009,0
24.11.2020 3.00,0.009,0
24.11.2020 4.00,0.009,0
24.11.2020 5.00,0.009,0
24.11.2020 6.00,0.009,0
24.11.2020 7.00,0.009,0
24.11.2020 8.00,0.009,0
24.11.2020 9.00,0.009,0
24.11.2020 10.00,0.009,0
24.11.2020 11.00,0.009,0
24.11.2020 12.00,0.009,0
24.11.2020 13.00,0.009,0
24.11.2020 14.00,0.009,0
24.11.2020 15.00,0.009,0
24.11.2020 16.00,0.009,0
24.11.2020 17.00,0.009,0
24.11.2020 18.00,0.009,0
24.11.2020 19.00,0.009,0
24.11.2020 20.00,0.009,0
24.11.2020 21.00,0.009,0
24.11.2020 22.00,0.009,0
24.11.2020 23.00,0.009,0
25.11.2020 0.00,0.009,0
25.11.2020 1.00,0.008,0
25.11.2020 2.00,0.008,0
25.11.2020 3.00,0.008,0
25.11.2020 4.00,0.008,0
25.11.2020 5.00,0.008,0
25.11.2020 6.00,0.008,0
25.11.2020 7.00,0.008,0
25.11.2020 8.00,0.008,0
25.11.2020 9.00,0.008,0
25.11.2020 10.00,0.008,0
25.11.2020 11.00,0.008,0
25.11.2020 12.00,0.008,0
25.11.2020 13.00,0.008,0
25.11.2020 14.00,0.008,0
25.11.2020 15.00,0.008,0
25.11.2020 16.00,0.008,0
25.11.2020 17.00,0.008,0
25.11.2020 18.00,0.008,0
25.11.2020 19.00,0.008,0
25.11.2020 20.00,0.008,0
25.11.2020 21.00,0.008,0
25.11.2020 22.00,0.008,0
25.11.2020 23.00,0.008,0
26.11.2020 0.00,0.008,0
26.11.2020 1.00,0.009,0
26.11.2020 2.00,0.009,0
26.11.2020 3.00,0.009,0
26.11.2020 4.00,0.009,0
26.11.2020 5.00,0.009,0
26.11.2020 6.00,0.009,0
26.11.2020 7.00,0.009,0
26.11.2020 8.00,0.009,0
26.11.2020 9.00,0.009,0
26.11.2020 10.00,0.009,0
26.11.2020 11.00,0.009,0
26.11.2020 12.00,0.009,0
26.11.2020 13.00,0.009,0
26.11.2020 14.00,0.009,0
26.11.2020 15.00,0.009,0
26.11.2020 16.00,0.009,0
26.11.2020 17.00,0.009,0
26.11.2020 18.00,0.009,0
26.11.2020 19.00,0.009,0
26.11.2020 20.00,0.009,0
26.11.2020 21.00,0.009,0
26.11.2020 22.00,0.009,0
26.11.2020 23.00,0.009,0
27.11.2020 0.00,0.009,0
27.11.2020 1.00,0.014,0
27.11.2020 2.00,0.014,0
27.11.2020 3.00,0.014,0
27.11.2020 4.00,0.014,0
27.11.2020 5.00,0.014,0
27.11.2020 6.00,0.014,0
27.11.2020 7.00,0.014,0
27.11.2020 8.00,0.014,0
27.11.2020 9.00,0.014,0
27.11.2020 10.00,0.014,0
27.11.2020 11.00,0.014,0
27.11.2020 12.00,0.014,0
27.11.2020 13.00,0.014,0
27.11.2020 14.00,0.014,0
27.11.2020 15.00,0.014,0
27.11.2020 16.00,0.014,0
27.11.2020 17.00,0.014,0
27.11.2020 18.00,0.014,0
27.11.2020 19.00,0.014,0
27.11.2020 20.00,0.014,0
27.11.2020 21.00,0.014,0
27.11.2020 22.00,0.014,0
27.11.2020 23.00,0.014,0
28.11.2020 0.00,0.014,0
28.11.2020 1.00,0.011,0
28.11.2020 2.00,0.011,0
28.11.2020 3.00,0.011,0
28.11.2020 4.00,0.011,0
28.11.2020 5.00,0.011,0
28.11.2020 6.00,0.011,0
28.11.2020 7.00,0.011,0
28.11.2020 8.00,0.011,0
28.11.2020 9.00,0.011,0
28.11.2020 10.00,0.011,0
28.11.2020 11.00,0.011,0
28.11.2020 12.00,0.011,0
28.11.2020 13.00,0.01,0
28.11.2020 14.00,0.01,0
28.11.2020 15.00,0.01,0
28.11.2020 16.00,0.01,0
28.11.2020 17.00,0.01,0
28.11.2020 18.00,0.01,0
28.11.2020 19.00,0.01,0
28.11.2020 20.00,0.01,0
28.11.2020 21.00,0.01,0
28.11.2020 22.00,0.01,0
28.11.2020 23.00,0.01,0
29.11.2020 0.00,0.01,0
29.11.2020 1.00,0.01,0
29.11.2020 2.00,0.01,0
29.11.2020 3.00,0.01,0
29.11.2020 4.00,0.01,0
29.11.2020 5.00,0.01,0
29.11.2020 6.00,0.01,0
29.11.2020 7.00,0.01,0
29.11.2020 8.00,0.01,0
29.11.2020 9.00,0.01,0
29.11.2020 10.00,0.01,0
29.11.2020 11.00,0.01,0
29.11.2020 12.00,0.01,0
29.11.2020 13.00,0.01,0
29.11.2020 14.00,0.01,0
29.11.2020 15.00,0.01,0
29.11.2020 16.00,0.01,0
29.11.2020 17.00,0.01,0
29.11.2020 18.00,0.01,0
29.11.2020 19.00,0.01,0
29.11.2020 20.00,0.01,0
29.11.2020 21.00,0.01,0
29.11.2020 22.00,0.01,0
29.11.2020 23.00,0.01,0
30.11.2020 0.00,0.01,0
30.11.2020 1.00,0.014,0
30.11.2020 2.00,0.014,0
30.11.2020 3.00,0.014,0
30.11.2020 4.00,0.014,0
30.11.2020 5.00,0.014,0
30.11.2020 6.00,0.014,0
30.11.2020 7.00,0.014,0
30.11.2020 8.00,0.014,0
30.11.2020 9.00,0.014,0
30.11.2020 10.00,0.014,0
30.11.2020 11.00,0.014,0
30.11.2020 12.00,0.014,0
30.11.2020 13.00,0.014,0
30.11.2020 14.00,0.014,0
30.11.2020 15.00,0.014,0
30.11.2020 16.00,0.014,0
30.11.2020 17.00,0.014,0
30.11.2020 18.00,0.014,0
30.11.2020 19.00,0.014,0
30.11.2020 20.00,0.014,0
30.11.2020 21.00,0.014,0
30.11.2020 22.00,0.014,0
30.11.2020 23.00,0.014,0
1.12.2020 0.00,0.014,0
1.12.2020 1.00,0.012,0
1.12.2020 2.00,0.012,0
1.12.2020 3.00,0.012,0
1.12.2020 4.00,0.012,0
1.12.2020 5.00,0.012,0
1.12.2020 6.00,0.012,0
1.12.2020 7.00,0.012,0
1.12.2020 8.00,0.012,0
1.12.2020 9.00,0.012,0
1.12.2020 10.00,0.012,0
1.12.2020 11.00,0.012,0
1.12.2020 12.00,0.012,0
1.12.2020 13.00,0.012,0
1.12.2020 14.00,0.012,0
1.12.2020 15.00,0.012,0
1.12.2020 16.00,0.012,0
1.12.2020 17.00,0.012,0
1.12.2020 18.00,0.012,0
1.12.2020 19.00,0.012,0
1.12.2020 20.00,0.012,0
1.12.2020 21.00,0.012,0
1.12.2020 22.00,0.012,0
1.12.2020 23.00,0.012,0
2.12.2020 0.00,0.012,0
2.12.2020 1.00,0.011,0
2.12.2020 2.00,0.011,0
2.12.2020 3.00,0.011,0
2.12.2020 4.00,0.011,0
2.12.2020 5.00,0.011,0
2.12.2020 6.00,0.011,0
2.12.2020 7.00,0.011,0
2.12.2020 8.00,0.011,0
2.12.2020 9.00,0.011,0
2.12.2020 10.00,0.011,0
2.12.2020 11.00,0.011,0
2.12.2020 12.00,0.011,0
2.12.2020 13.00,0.011,0
2.12.2020 14.00,0.011,0
2.12.2020 15.00,0.011,0
2.12.2020 16.00,0.011,0
2.12.2020 17.00,0.011,0
2.12.2020 18.00,0.011,0
2.12.2020 19.00,0.011,0
2.12.2020 20.00,0.011,0
2.12.2020 21.00,0.011,0
2.12.2020 22.00,0.011,0
2.12.2020 23.00,0.011,0
3.12.2020 0.00,0.011,0
3.12.2020 1.00,0.013,0
3.12.2020 2.00,0.013,0
3.12.2020 3.00,0.013,0
3.12.2020 4.00,0.013,0
3.12.2020 5.00,0.013,0
3.12.2020 6.00,0.013,0
3.12.2020 7.00,0.013,0
3.12.2020 8.00,0.013,0
3.12.2020 9.00,0.013,0
3.12.2020 10.00,0.013,0
3.12.2020 11.00,0.013,0
3.12.2020 12.00,0.013,0
3.12.2020 13.00,0.013,0
3.12.2020 14.00,0.013,0
3.12.2020 15.00,0.013,0
3.12.2020 16.00,0.013,0
3.12.2020 17.00,0.013,0
3.12.2020 18.00,0.013,0
3.12.2020 19.00,0.013,0
3.12.2020 20.00,0.013,0
3.12.2020 21.00,0.013,0
3.12.2020 22.00,0.013,0
3.12.2020 23.00,0.013,0
4.12.2020 0.00,0.013,0
4.12.2020 1.00,0.013,0
4.12.2020 2.00,0.013,0
4.12.2020 3.00,0.013,0
4.12.2020 4.00,0.013,0
4.12.2020 5.00,0.013,0
4.12.2020 6.00,0.013,0
4.12.2020 7.00,0.013,0
4.12.2020 8.00,0.013,0
4.12.2020 9.00,0.013,0
4.12.2020 10.00,0.013,0
4.12.2020 11.00,0.013,0
4.12.2020 12.00,0.013,0
4.12.2020 13.00,0.013,0
4.12.2020 14.00,0.013,0
4.12.2020 15.00,0.013,0
4.12.2020 16.00,0.013,0
4.12.2020 17.00,0.013,0
4.12.2020 18.00,0.013,0
4.12.2020 19.00,0.013,0
4.12.2020 20.00,0.013,0
4.12.2020 21.00,0.013,0
4.12.2020 22.00,0.013,0
4.12.2020 23.00,0.013,0
5.12.2020 0.00,0.013,0
5.12.2020 1.00,0.008,0
5.12.2020 2.00,0.008,0
5.12.2020 3.00,0.008,0
5.12.2020 4.00,0.008,0
5.12.2020 5.00,0.008,0
5.12.2020 6.00,0.008,0
5.12.2020 7.00,0.008,0
5.12.2020 8.00,0.008,0
5.12.2020 9.00,0.008,0
5.12.2020 10.00,0.008,0
5.12.2020 11.00,0.008,0
5.12.2020 12.00,0.008,0
5.12.2020 13.00,0.008,0
5.12.2020 14.00,0.008,0
5.12.2020 15.00,0.008,0
5.12.2020 16.00,0.008,0
5.12.2020 17.00,0.008,0
5.12.2020 18.00,0.008,0
5.12.2020 19.00,0.008,0
5.12.2020 20.00,0.008,0
5.12.2020 21.00,0.008,0
5.12.2020 22.00,0.008,0
5.12.2020 23.00,0.008,0
6.12.2020 0.00,0.008,0
6.12.2020 1.00,0.008,0
6.12.2020 2.00,0.008,0
6.12.2020 3.00,0.008,0
6.12.2020 4.00,0.008,0
6.12.2020 5.00,0.008,0
6.12.2020 6.00,0.008,0
6.12.2020 7.00,0.008,0
6.12.2020 8.00,0.008,0
6.12.2020 9.00,0.008,0
6.12.2020 10.00,0.008,0
6.12.2020 11.00,0.008,0
6.12.2020 12.00,0.008,0
6.12.2020 13.00,0.008,0
6.12.2020 14.00,0.008,0
6.12.2020 15.00,0.008,0
6.12.2020 16.00,0.008,0
6.12.2020 17.00,0.008,0
6.12.2020 18.00,0.008,0
6.12.2020 19.00,0.008,0
6.12.2020 20.00,0.008,0
6.12.2020 21.00,0.008,0
6.12.2020 22.00,0.008,0
6.12.2020 23.00,0.008,0
7.12.2020 0.00,0.008,0
7.12.2020 1.00,0.01,0
7.12.2020 2.00,0.01,0
7.12.2020 3.00,0.01,0
7.12.2020 4.00,0.01,0
7.12.2020 5.00,0.01,0
7.12.2020 6.00,0.01,0
7.12.2020 7.00,0.01,0
7.12.2020 8.00,0.01,0
7.12.2020 9.00,0.01,0
7.12.2020 10.00,0.01,0
7.12.2020 11.00,0.01,0
7.12.2020 12.00,0.01,0
7.12.2020 13.00,0.01,0
7.12.2020 14.00,0.01,0
7.12.2020 15.00,0.01,0
7.12.2020 16.00,0.01,0
7.12.2020 17.00,0.01,0
7.12.2020 18.00,0.01,0
7.12.2020 19.00,0.01,0
7.12.2020 20.00,0.01,0
7.12.2020 21.00,0.01,0
7.12.2020 22.00,0.01,0
7.12.2020 23.00,0.01,0
8.12.2020 0.00,0.01,0
8.12.2020 1.00,0.01,0
8.12.2020 2.00,0.01,0
8.12.2020 3.00,0.01,0
8.12.2020 4.00,0.01,0
8.12.2020 5.00,0.01,0
8.12.2020 6.00,0.01,0
8.12.2020 7.00,0.01,0
8.12.2020 8.00,0.01,0
8.12.2020 9.00,0.01,0
8.12.2020 10.00,0.01,0
8.12.2020 11.00,0.01,0
8.12.2020 12.00,0.01,0
8.12.2020 13.00,0.01,0
8.12.2020 14.00,0.01,0
8.12.2020 15.00,0.01,0
8.12.2020 16.00,0.01,0
8.12.2020 17.00,0.01,0
8.12.2020 18.00,0.01,0
8.12.2020 19.00,0.01,0
8.12.2020 20.00,0.01,0
8.12.2020 21.00,0.01,0
8.12.2020 22.00,0.01,0
8.12.2020 23.00,0.01,0
9.12.2020 0.00,0.011,0
9.12.2020 1.00,0.011,0
9.12.2020 2.00,0.011,0
9.12.2020 3.00,0.011,0
9.12.2020 4.00,0.011,0
9.12.2020 5.00,0.011,0
9.12.2020 6.00,0.011,0
9.12.2020 7.00,0.011,0
9.12.2020 8.00,0.011,0
9.12.2020 9.00,0.011,0
9.12.2020 10.00,0.011,0
9.12.2020 11.00,0.011,0
9.12.2020 12.00,0.011,0
9.12.2020 13.00,0.011,0
9.12.2020 14.00,0.011,0
9.12.2020 15.00,0.011,0
9.12.2020 16.00,0.011,0
9.12.2020 17.00,0.011,0
9.12.2020 18.00,0.011,0
9.12.2020 19.00,0.011,0
9.12.2020 20.00,0.011,0
9.12.2020 21.00,0.011,0
9.12.2020 22.00,0.011,0
9.12.2020 23.00,0.011,0
10.12.2020 0.00,0.011,0
10.12.2020 1.00,0.011,0
10.12.2020 2.00,0.011,0
10.12.2020 3.00,0.011,0
10.12.2020 4.00,0.011,0
10.12.2020 5.00,0.011,0
10.12.2020 6.00,0.011,0
10.12.2020 7.00,0.011,0
10.12.2020 8.00,0.011,0
10.12.2020 9.00,0.011,0
10.12.2020 10.00,0.011,0
10.12.2020 11.00,0.011,0
10.12.2020 12.00,0.011,0
10.12.2020 13.00,0.011,0
10.12.2020 14.00,0.011,0
10.12.2020 15.00,0.011,0
10.12.2020 16.00,0.011,0
10.12.2020 17.00,0.011,0
10.12.2020 18.00,0.011,0
10.12.2020 19.00,0.011,0
10.12.2020 20.00,0.011,0
10.12.2020 21.00,0.011,0
10.12.2020 22.00,0.011,0
10.12.2020 23.00,0.011,0
11.12.2020 0.00,0.011,0
11.12.2020 1.00,0.013,0
11.12.2020 2.00,0.013,0
11.12.2020 3.00,0.013,0
11.12.2020 4.00,0.013,0
11.12.2020 5.00,0.013,0
11.12.2020 6.00,0.013,0
11.12.2020 7.00,0.013,0
11.12.2020 8.00,0.013,0
11.12.2020 9.00,0.013,0
11.12.2020 10.00,0.013,0
11.12.2020 11.00,0.013,0
11.12.2020 12.00,0.013,0
11.12.2020 13.00,0.013,0
11.12.2020 14.00,0.013,0
11.12.2020 15.00,0.013,0
11.12.2020 16.00,0.013,0
11.12.2020 17.00,0.013,0
11.12.2020 18.00,0.013,0
11.12.2020 19.00,0.013,0
11.12.2020 20.00,0.013,0
11.12.2020 21.00,0.009,0
11.12.2020 22.00,0.009,0
11.12.2020 23.00,0.009,0
12.12.2020 0.00,0.009,0
12.12.2020 1.00,0.009,0
12.12.2020 2.00,0.009,0
12.12.2020 3.00,0.009,0
12.12.2020 4.00,0.009,0
12.12.2020 5.00,0.009,0
12.12.2020 6.00,0.009,0
12.12.2020 7.00,0.009,0
12.12.2020 8.00,0.009,0
12.12.2020 9.00,0.009,0
12.12.2020 10.00,0.009,0
12.12.2020 11.00,0.009,0
12.12.2020 12.00,0.009,0
12.12.2020 13.00,0.009,0
12.12.2020 14.00,0.009,0
12.12.2020 15.00,0.009,0
12.12.2020 16.00,0.009,0
12.12.2020 17.00,0.009,0
12.12.2020 18.00,0.009,0
12.12.2020 19.00,0.009,0
12.12.2020 20.00,0.009,0
12.12.2020 21.00,0.009,0
12.12.2020 22.00,0.009,0
12.12.2020 23.00,0.009,0
13.12.2020 0.00,0.008,0
13.12.2020 1.00,0.008,0
13.12.2020 2.00,0.008,0
13.12.2020 3.00,0.008,0
13.12.2020 4.00,0.008,0
13.12.2020 5.00,0.008,0
13.12.2020 6.00,0.008,0
13.12.2020 7.00,0.008,0
13.12.2020 8.00,0.008,0
13.12.2020 9.00,0.008,0
13.12.2020 10.00,0.008,0
13.12.2020 11.00,0.008,0
13.12.2020 12.00,0.008,0
13.12.2020 13.00,0.008,0
13.12.2020 14.00,0.008,0
13.12.2020 15.00,0.008,0
13.12.2020 16.00,0.008,0
13.12.2020 17.00,0.008,0
13.12.2020 18.00,0.008,0
13.12.2020 19.00,0.008,0
13.12.2020 20.00,0.008,0
13.12.2020 21.00,0.008,0
13.12.2020 22.00,0.008,0
13.12.2020 23.00,0.008,0
14.12.2020 0.00,0.008,0
14.12.2020 1.00,0.011,0
14.12.2020 2.00,0.011,0
14.12.2020 3.00,0.011,0
14.12.2020 4.00,0.011,0
14.12.2020 5.00,0.011,0
14.12.2020 6.00,0.011,0
14.12.2020 7.00,0.011,0
14.12.2020 8.00,0.011,0
14.12.2020 9.00,0.011,0
14.12.2020 10.00,0.011,0
